".id","variable","essround_cntry","respondent_count","n_nonzero","pop_size","Y_est","Z_est","estim","var","se","rse","cv","absolute_margin_of_error","relative_margin_of_error","CI_lower","CI_upper","confidence_level","S2_y_HT","S2_y_ca","S2_res","var_srs_HT","var_cur_HT","var_srs_ca","deff_sam","deff_est","deff","n_eff","weight"
3,"R__y_trstep__z_trstep","ESS_7_CZ",2148,1834,10326683.0028226,41819541.1924365,10081236.8344802,4.14825500869139,0.010045263736512,0.100226063159799,0.0241610178134677,2.41610178134677,0.196439474105443,4.73547247442273,3.95181553458594,4.34469448279683,0.95,6.59137882882028e-14,6.59137882882028e-14,6.59137882882028e-14,0.00327169900873107,0.010045263736512,0.00327169900873107,3.07035082069121,1,3.07035082069121,699.594321770837,"weight2"
3,"R__y_trstun__z_trstun","ESS_7_CZ",2148,1854,10326683.0028226,47391513.4980306,9843043.24214371,4.81472165997609,0.00969298481864557,0.098452957389027,0.0204483175439712,2.04483175439712,0.19296425065395,4.0077965930622,4.62175740932214,5.00768591063004,0.95,6.681621923542e-14,6.681621923542e-14,6.681621923542e-14,0.00331649210152903,0.00969298481864557,0.00331649210152903,2.92266181311776,1,2.92266181311776,734.946475968977,"weight2"
3,"R__y_lrscale__z_lrscale","ESS_7_CZ",2148,1856,10326683.0028226,47371415.9631716,9284518.28243906,5.10219426814753,0.00564884939315456,0.0751588277792739,0.0147306871963858,1.47306871963858,0.147308595567625,2.88716163724415,4.95488567257991,5.24950286371516,0.95,5.36566796532032e-14,5.36566796532032e-14,5.36566796532032e-14,0.00266330475295417,0.00564884939315456,0.00266330475295417,2.12099249509046,1,2.12099249509046,1012.73342785137,"weight2"
3,"R__y_stflife__z_stflife","ESS_7_CZ",2148,2119,10326683.0028226,68669172.6499888,10276955.757221,6.68185932412323,0.006447434060045,0.0802959155875627,0.0120170018093128,1.20170018093128,0.157377102657291,2.35528907484058,6.52448222146594,6.83923642678052,0.95,4.28699723225666e-14,4.28699723225666e-14,4.28699723225666e-14,0.00212789538569387,0.006447434060045,0.00212789538569387,3.02995819408791,1,3.02995819408791,708.920672302082,"weight2"
3,"R__y_stfeco__z_stfeco","ESS_7_CZ",2148,1984,10326683.0028226,47060135.9615173,10060276.6189011,4.67781729511307,0.00735805346850915,0.0857790969205736,0.0183374192511083,1.83374192511083,0.168123940590695,3.59406813015837,4.50969335452237,4.84594123570376,0.95,4.41611899067929e-14,4.41611899067929e-14,4.41611899067929e-14,0.00219198630506112,0.00735805346850915,0.00219198630506112,3.35679718961746,1,3.35679718961746,639.895673960804,"weight2"
3,"R__y_stfgov__z_stfgov","ESS_7_CZ",2148,1967,10326683.0028226,44681833.6441681,10062626.6972607,4.4403747638111,0.00839835966999498,0.0916425647283782,0.0206384752645794,2.06384752645794,0.179616126318502,4.04506682143965,4.2607586374926,4.6199908901296,0.95,4.88526262556398e-14,4.88526262556398e-14,4.88526262556398e-14,0.00242485059720187,0.00839835966999498,0.00242485059720187,3.46345448238592,1,3.46345448238592,620.190047515877,"weight2"
3,"R__y_stfdem__z_stfdem","ESS_7_CZ",2148,2006,10326683.0028226,52108149.9724963,10166784.093095,5.12533260226177,0.0101654270319865,0.100823742402207,0.0196716486960697,1.96716486960697,0.197610903894869,3.8555722960821,4.9277216983669,5.32294350615664,0.95,5.74181353179787e-14,5.74181353179787e-14,5.74181353179787e-14,0.00285000849263339,0.0101654270319865,0.00285000849263339,3.56680587382872,1,3.56680587382872,602.219486000305,"weight2"
3,"R__y_stfedu__z_stfedu","ESS_7_CZ",2148,2076,10326683.0028226,61573572.0795749,10188946.4815882,6.04317356959729,0.00753862489572109,0.0868252549418721,0.014367493162646,1.4367493162646,0.170174372634578,2.81597691469116,5.87299919696271,6.21334794223187,0.95,5.01301125693917e-14,5.01301125693917e-14,5.01301125693917e-14,0.00248825995076678,0.00753862489572109,0.00248825995076678,3.02967738294304,1,3.02967738294304,708.986379900761,"weight2"
3,"R__y_stfhlth__z_stfhlth","ESS_7_CZ",2148,2097,10326683.0028226,62651540.8953288,10254934.2370796,6.10940445320408,0.00731986556352934,0.0855562128867877,0.014004018483654,1.4004018483654,0.167687095911746,2.7447371866795,5.94171735729233,6.27709154911582,0.95,4.98839384240599e-14,4.98839384240599e-14,4.98839384240599e-14,0.00247604084262304,0.00731986556352934,0.00247604084262304,2.95627819926221,1,2.95627819926221,726.589263668104,"weight2"
3,"R__y_gincdif__z_gincdif","ESS_7_CZ",2148,2063,10326683.0028226,24455735.1732515,9915827.16047088,2.46633334541606,0.0016538697088699,0.0406677969512722,0.0164891728958122,1.64891728958122,0.0797074173550813,3.23181850106459,2.38662592806097,2.54604076277114,0.95,1.2342041258243e-14,1.2342041258243e-14,1.2342041258243e-14,0.000612609974316082,0.0016538697088699,0.000612609974316082,2.69971071025457,1,2.69971071025457,795.640803972457,"weight2"
3,"R__y_freehms__z_freehms","ESS_7_CZ",2148,2083,10326683.0028226,23415137.6522287,10024535.1266703,2.33578289230917,0.00168909682998584,0.0410986232127773,0.0175952240030952,1.75952240030952,0.0805518213112254,3.44860053459813,2.25523107099794,2.41633471362039,0.95,1.20153715402746e-14,1.20153715402746e-14,1.20153715402746e-14,0.000596395385226063,0.00168909682998584,0.000596395385226063,2.83217622374055,1,2.83217622374055,758.427382446939,"weight2"
3,"R__y_euftf__z_euftf","ESS_7_CZ",2148,1824,10326683.0028226,42959962.1155311,9687240.74118074,4.43469541671521,0.00799384766338017,0.0894083198778512,0.0201610959663327,2.01610959663327,0.175237086878825,3.95150219828679,4.25945832983638,4.60993250359403,0.95,6.26412931666909e-14,6.26412931666909e-14,6.26412931666909e-14,0.00310926533099563,0.00799384766338017,0.00310926533099563,2.57097636013599,1,2.57097636013599,835.480260847823,"weight2"
3,"R__y_imbgeco__z_imbgeco","ESS_7_CZ",2148,1806,10326683.0028226,35922952.5689606,9752041.97695708,3.68363391521922,0.00617167763335957,0.0785600256705633,0.0213267733652865,2.13267733652865,0.153974820938846,4.17997077024096,3.52965909428038,3.83760873615807,0.95,4.76264455534903e-14,4.76264455534903e-14,4.76264455534903e-14,0.00236398785069719,0.00617167763335957,0.00236398785069719,2.61070615550727,1,2.61070615550727,822.765900125836,"weight2"
3,"R__y_imueclt__z_imueclt","ESS_7_CZ",2148,1873,10326683.0028226,39403018.0865089,9824959.10120854,4.01050199605024,0.00608859153244114,0.0780294273491811,0.0194562744080488,1.94562744080488,0.15293486733868,3.81335971131041,3.85756712871156,4.16343686338892,0.95,4.72615573741906e-14,4.72615573741906e-14,4.72615573741906e-14,0.00234587624877723,0.00608859153244114,0.00234587624877723,2.59544446797428,1,2.59544446797428,827.603913897835,"weight2"
3,"R__y_imwbcnt__z_imwbcnt","ESS_7_CZ",2148,1898,10326683.0028226,39048357.7164223,9799008.47286726,3.98492947776751,0.00586786046413076,0.07660196122901,0.0192229151497871,1.92229151497871,0.150137085153993,3.7676221371452,3.83479239261351,4.1350665629215,0.95,4.26479485829136e-14,4.26479485829136e-14,4.26479485829136e-14,0.00211687500789733,0.00586786046413076,0.00211687500789733,2.77194470256383,1,2.77194470256383,774.907233182996,"weight2"
3,"R__y_happy__z_happy","ESS_7_CZ",2148,2104,10326683.0028226,70863424.7689175,10189141.8571124,6.95479813341222,0.00591308151599778,0.0768965637463585,0.0110566205188519,1.10566205188519,0.150714495477751,2.16705780076763,6.80408363793447,7.10551262888998,0.95,3.89953122690184e-14,3.89953122690184e-14,3.89953122690184e-14,0.00193557262917235,0.00591308151599778,0.00193557262917235,3.05495202136963,1,3.05495202136963,703.120698778434,"weight2"
3,"R__y_aesfdrk__z_aesfdrk","ESS_7_CZ",2148,2126,10326683.0028226,21789944.6692995,10202273.9838536,2.1357929324173,0.000477353693018314,0.0218484254127915,0.0102296552634732,1.02296552634732,0.042822126927981,2.00497558906681,2.09297080548932,2.17861505934528,0.95,3.93177553569951e-15,3.93177553569951e-15,3.93177553569951e-15,0.000195157742511417,0.000477353693018314,0.000195157742511417,2.44598900804762,1,2.44598900804762,878.172384639833,"weight2"
3,"R__y_health__z_health","ESS_7_CZ",2148,2144,10326683.0028226,20646477.8481755,10271182.4852318,2.01013640618902,0.000733649133431339,0.0270859582335818,0.013474686668122,1.3474686668122,0.0530875026245765,2.64099005724811,1.95704890356444,2.06322390881359,0.95,6.91791698507498e-15,6.91791698507498e-15,6.91791698507498e-15,0.000343377959761486,0.000733649133431339,0.000343377959761486,2.13656442580339,1,2.13656442580339,1005.3523189184,"weight2"
3,"R__y_rlgdgr__z_rlgdgr","ESS_7_CZ",2148,1143,10326683.0028226,20997269.7435231,10008852.1812599,2.09786990188919,0.00926187241841214,0.0962386222803098,0.0458744473113631,4.58744473113631,0.188624233591161,8.99122645409519,1.90924566829802,2.28649413548035,0.95,7.34453977406865e-14,7.34453977406865e-14,7.34453977406865e-14,0.00364553822841146,0.00926187241841214,0.00364553822841146,2.54060493625601,1,2.54060493625601,845.467931415353,"weight2"
3,"R__y_wkdcorga__z_wkdcorga","ESS_7_CZ",2148,1520,10326683.0028226,40375374.4400517,8604679.85115957,4.69225760149702,0.0162497580766431,0.127474538934813,0.0271669950290332,2.71669950290332,0.249845505258082,5.32463318250837,4.44241209623894,4.9421031067551,0.95,1.31700699751906e-13,1.31700699751906e-13,1.31700699751906e-13,0.00653710035514099,0.0162497580766431,0.00653710035514099,2.48577460859443,1,2.48577460859443,864.116960795,"weight2"
3,"R__y_iorgact__z_iorgact","ESS_7_CZ",2148,1228,10326683.0028226,31004036.7322391,8597863.81106679,3.60601626328764,0.0155493416746178,0.124696999461165,0.0345802654110821,3.45802654110821,0.244401627924094,6.7776074781557,3.36161463536355,3.85041789121173,0.95,1.29037481725581e-13,1.29037481725581e-13,1.29037481725581e-13,0.00640490877576063,0.0155493416746178,0.00640490877576063,2.42772258263291,1,2.42772258263291,884.779840730589,"weight2"
1,"R__y_vote__z_vote","ESS_7_DE",3045,2344,22074249.9732408,16849614.0484524,22027091.025857,0.764949580889875,9.85831971809561e-05,0.00992890714937732,0.0129798190592208,1.29798190592208,0.0194603004186218,2.54399778819192,0.745489280471253,0.784409881308496,0.95,3.69907713052161e-16,3.69907713052161e-16,3.69907713052161e-16,5.91858774228449e-05,9.85831971809561e-05,5.91858774228449e-05,1.66565406265151,1,1.66565406265151,1828.11069133571,"weight0"
1,"R__y_clsprty__z_clsprty","ESS_7_DE",3045,1721,22074249.9732408,12738298.9081332,21944328.8638168,0.58048250129613,0.000105526001676671,0.0102725849559238,0.0176966315659587,1.76966315659587,0.0201338965417385,3.46847605169537,0.560348604754392,0.600616397837869,0.95,5.0289069800029e-16,5.0289069800029e-16,5.0289069800029e-16,8.04633862953191e-05,0.000105526001676671,8.04633862953191e-05,1.31147850637763,1,1.31147850637763,2321.80701795141,"weight0"
1,"R__y_crmvct__z_crmvct","ESS_7_DE",3045,359,22074249.9732408,2523885.77900069,22047547.5622484,0.114474672154571,5.73156465657687e-05,0.00757070977952323,0.0661343652445739,6.61343652445739,0.0148383185052707,12.9620974019782,0.0996363536493,0.129312990659841,0.95,2.08356378516418e-16,2.08356378516418e-16,2.08356378516418e-16,3.33373829309737e-05,5.73156465657687e-05,3.33373829309737e-05,1.7192605275718,1,1.7192605275718,1771.11028326848,"weight0"
1,"R__y_rlgblg__z_rlgblg","ESS_7_DE",3045,1673,22074249.9732408,13421816.7383622,21994142.7402637,0.610245050096521,0.000143238537619837,0.0119682303462056,0.0196121711176726,1.96121711176726,0.0234573004372423,3.84391490492749,0.586787749659278,0.633702350533763,0.95,4.90055827722614e-16,4.90055827722614e-16,4.90055827722614e-16,7.84097847287967e-05,0.000143238537619837,7.84097847287967e-05,1.82679417008055,1,1.82679417008055,1666.85445458025,"weight0"
1,"R__y_rlgblge__z_rlgblge","ESS_7_DE",3045,431,22074249.9732408,3134450.2862873,8616830.02022206,0.36375909457786,0.000223190843905033,0.0149395730830915,0.0410699644511399,4.10699644511399,0.0292810251872634,8.04956511705745,0.334478069390596,0.393040119765123,0.95,1.21715143193507e-15,1.21715143193507e-15,1.21715143193507e-15,0.000194746345949783,0.000223190843905033,0.000194746345949783,1.14605921264672,1,1.14605921264672,2656.93078193391,"weight0"
1,"R__y_dscrgrp__z_dscrgrp","ESS_7_DE",3045,137,22074249.9732408,992209.928008327,22043695.6513393,0.0450110518536415,2.30600843464055e-05,0.00480209166368213,0.106686946114849,10.6686946114849,0.00941192671127701,20.910257200567,0.0355991251423645,0.0544229785649185,0.95,8.8366935440257e-17,8.8366935440257e-17,8.8366935440257e-17,1.41388633560664e-05,2.30600843464055e-05,1.41388633560664e-05,1.63097158276952,1,1.63097158276952,1866.9853185482,"weight0"
1,"R__y_dscrrce__z_dscrrce","ESS_7_DE",3045,10,22074249.9732408,83959.1438861901,22074249.9732408,0.00380348795487812,1.66495950878513e-06,0.00129033309993394,0.339249950372273,33.9249950372273,0.00252900640393045,66.4917684486655,0.00127448155094768,0.00633249435880857,0.95,7.77853478831085e-18,7.77853478831085e-18,7.77853478831085e-18,1.24457909436828e-06,1.66495950878513e-06,1.24457909436828e-06,1.33776914325419,1,1.33776914325419,2276.17748200776,"weight0"
1,"R__y_dscrntn__z_dscrntn","ESS_7_DE",3045,31,22074249.9732408,225435.986037474,22074249.9732408,0.0102126226852897,4.51089172697533e-06,0.00212388599669929,0.207966754686683,20.7966754686683,0.00416274006079956,40.7607349167575,0.00604988262449011,0.0143753627460892,0.95,2.07515209952343e-17,2.07515209952343e-17,2.07515209952343e-17,3.32027944977817e-06,4.51089172697533e-06,3.32027944977817e-06,1.35858797285172,1,1.35858797285172,2241.29762727728,"weight0"
1,"R__y_dscrrlg__z_dscrrlg","ESS_7_DE",3045,20,22074249.9732408,167918.28777238,22074249.9732408,0.00760697590975625,3.22022963095712e-06,0.0017944998275166,0.235901868075471,23.5901868075471,0.00351715503219588,46.2359165313642,0.00408982087756037,0.0111241309419521,0.95,1.54976725339374e-17,1.54976725339374e-17,1.54976725339374e-17,2.47965455860519e-06,3.22022963095712e-06,2.47965455860519e-06,1.29866058148378,1,1.29866058148378,2344.7235123753,"weight0"
1,"R__y_dscrlng__z_dscrlng","ESS_7_DE",3045,12,22074249.9732408,76516.2874392782,22074249.9732408,0.00346631425901374,1.19129255607824e-06,0.00109146349278308,0.314877247481199,31.4877247481199,0.00213922913629513,61.7148064614255,0.00132708512271861,0.00560554339530887,0.95,7.09137829369599e-18,7.09137829369599e-18,7.09137829369599e-18,1.13463286014404e-06,1.19129255607824e-06,1.13463286014404e-06,1.04993658999705,1,1.04993658999705,2900.17514296606,"weight0"
1,"R__y_dscretn__z_dscretn","ESS_7_DE",3045,14,22074249.9732408,114513.465787647,22074249.9732408,0.00518764922597437,1.78240864704418e-06,0.0013350687798927,0.257355253167091,25.7355253167091,0.00261668672547352,50.4407027439686,0.00257096250050085,0.00780433595144789,0.95,1.0594549817342e-17,1.0594549817342e-17,1.0594549817342e-17,1.69514639655813e-06,1.78240864704418e-06,1.69514639655813e-06,1.05147770756746,1,1.05147770756746,2895.92444812212,"weight0"
1,"R__y_dscrage__z_dscrage","ESS_7_DE",3045,15,22074249.9732408,88072.020166551,22074249.9732408,0.00398980804662967,1.53658010704062e-06,0.00123958868462108,0.310688802602472,31.0688802602472,0.0024295491775007,60.893886350072,0.00156025886912898,0.00641935722413037,0.95,8.15805296666601e-18,8.15805296666601e-18,8.15805296666601e-18,1.3053026629539e-06,1.53658010704062e-06,1.3053026629539e-06,1.17718300180538,1,1.17718300180538,2586.68362975855,"weight0"
1,"R__y_dscrgnd__z_dscrgnd","ESS_7_DE",3045,11,22074249.9732408,67615.4837751561,22074249.9732408,0.0030630931450501,1.11195203651801e-06,0.00105449136388973,0.344257034949709,34.4257034949709,0.00206676509523238,67.4731389925977,0.000996328049817715,0.00512985824028248,0.95,6.26900496340891e-18,6.26900496340891e-18,6.26900496340891e-18,1.00305169704641e-06,1.11195203651801e-06,1.00305169704641e-06,1.10856901971481,1,1.10856901971481,2746.78431910659,"weight0"
1,"R__y_dscrsex__z_dscrsex","ESS_7_DE",3045,16,22074249.9732408,112119.502095767,22074249.9732408,0.00507919871486832,1.64284116735079e-06,0.00128173365694702,0.252349578919802,25.2349578919802,0.00251215180538898,49.4596086196661,0.00256704690947934,0.00759135052025731,0.95,1.03741960616311e-17,1.03741960616311e-17,1.03741960616311e-17,1.65988941241049e-06,1.64284116735079e-06,1.65988941241049e-06,0.989729288630777,1,0.989729288630777,3076.59885887842,"weight0"
1,"R__y_dscrdsb__z_dscrdsb","ESS_7_DE",3045,12,22074249.9732408,91662.9657043719,22074249.9732408,0.00415248381328875,1.45374728578005e-06,0.00120571442961426,0.290359814469534,29.0359814469534,0.00236315685768421,56.9094778918019,0.00178932695560454,0.00651564067097295,0.95,8.48929311558614e-18,8.48929311558614e-18,8.48929311558614e-18,1.35830166286593e-06,1.45374728578005e-06,1.35830166286593e-06,1.07026835461037,1,1.07026835461037,2845.08084994116,"weight0"
1,"R__y_dscroth__z_dscroth","ESS_7_DE",3045,36,22074249.9732408,264891.111603053,22074249.9732408,0.0120000050703496,3.75940677921439e-06,0.00193891897180217,0.161576512712731,16.1576512712731,0.00380021135367369,31.6684145664531,0.00819979371667588,0.0158002164240233,0.95,2.43393574155576e-17,2.43393574155576e-17,2.43393574155576e-17,3.89433951690775e-06,3.75940677921439e-06,3.89433951690775e-06,0.965351573198092,1,0.965351573198092,3154.29122875129,"weight0"
1,"R__y_dscrdk__z_dscrdk","ESS_7_DE",3045,0,22074249.9732408,0,22074249.9732408,0,0,0,,,0,,0,0,0.95,0,0,0,0,0,0,,,,,"weight0"
1,"R__y_dscrref__z_dscrref","ESS_7_DE",3045,2,22074249.9732408,12752.714573213,22074249.9732408,0.000577719043168957,1.92811691989937e-07,0.000439103281688872,0.760063714154657,76.0063714154657,0.000860626617603534,148.969750569887,-0.000282907574434578,0.00143834566077249,0.95,1.18532227774845e-18,1.18532227774845e-18,1.18532227774845e-18,1.89653625923434e-07,1.92811691989937e-07,1.89653625923434e-07,1.01665175686005,1,1.01665175686005,2995.12589188314,"weight0"
1,"R__y_dscrnap__z_dscrnap","ESS_7_DE",3045,2908,22074249.9732408,21082040.0452325,22074249.9732408,0.955051250701105,2.29806081433191e-05,0.00479380935617167,0.00501942629011011,0.501942629011011,0.00939569368684762,0.983789475166931,0.945655557014258,0.964446944387953,0.95,8.8128225588406e-17,8.8128225588406e-17,8.8128225588406e-17,1.41006693646118e-05,2.29806081433191e-05,1.41006693646118e-05,1.6297529960523,1,1.6297529960523,1868.38128684273,"weight0"
1,"R__y_dscrna__z_dscrna","ESS_7_DE",3045,1,22074249.9732408,3851.91090909091,22074249.9732408,0.000174497929205311,3.0494483417098e-08,0.000174626697320593,1.00073793491916,100.073793491916,0.00034226203748754,196.141031040454,-0.000167764108282228,0.000516759966692851,0.95,3.58166714982203e-19,3.58166714982203e-19,3.58166714982203e-19,5.73072973119934e-08,3.0494483417098e-08,5.73072973119934e-08,0.532122170254853,1,0.532122170254853,5722.37010636418,"weight0"
1,"R__y_ctzcntr__z_ctzcntr","ESS_7_DE",3045,2894,22074249.9732408,20780717.5475087,22038646.7585843,0.942921667339413,4.46636271865154e-05,0.0066830851548155,0.00708763557599941,0.708763557599941,0.0130986062090527,1.38915104645036,0.92982306113036,0.956020273548466,0.95,1.1066713384944e-16,1.1066713384944e-16,1.1066713384944e-16,1.77069338854983e-05,4.46636271865154e-05,1.77069338854983e-05,2.52238063773955,1,2.52238063773955,1207.19290119861,"weight0"
1,"R__y_brncntr__z_brncntr","ESS_7_DE",3045,2745,22074249.9732408,19585769.0131853,22065349.1695767,0.887625609849392,7.41719159830276e-05,0.00861231188375268,0.00970264015389773,0.970264015389773,0.0168798211157816,1.90168252565917,0.870745788733611,0.904505430965174,0.95,2.04853345184957e-16,2.04853345184957e-16,2.04853345184957e-16,3.27768915055496e-05,7.41719159830276e-05,3.27768915055496e-05,2.26293320007083,1,2.26293320007083,1345.59871228399,"weight0"
1,"R__y_facntr__z_facntr","ESS_7_DE",3045,2547,22074249.9732408,18055658.9544205,21951771.7202637,0.822514883286315,0.000116848492344086,0.0108096481137956,0.0131421915073515,1.31421915073515,0.0211865209885908,2.57582220323371,0.801328362297725,0.843701404274906,0.95,3.01365005411263e-16,3.01365005411263e-16,3.01365005411263e-16,4.8218924992491e-05,0.000116848492344086,4.8218924992491e-05,2.42329111157667,1,2.42329111157667,1256.55559311602,"weight0"
1,"R__y_mocntr__z_mocntr","ESS_7_DE",3045,2625,22074249.9732408,18679237.1416516,22025894.0440111,0.848058067669247,9.84350062343857e-05,0.0099214417417221,0.0116990122728148,1.16990122728148,0.0194456684884877,2.2929642709409,0.828612399180759,0.867503736157735,0.95,2.65110166304345e-16,2.65110166304345e-16,2.65110166304345e-16,4.24180876818496e-05,9.84350062343857e-05,4.24180876818496e-05,2.32059038051603,1,2.32059038051603,1312.16608737423,"weight0"
1,"R__y_gndr__z_gndr","ESS_7_DE",3045,1545,22074249.9732408,11191953.0342679,22074249.9732408,0.507013966401357,0.000105147206637355,0.0102541311985636,0.0202245537166255,2.02245537166255,0.0200977278419332,3.96393968879816,0.486916238559424,0.52711169424329,0.95,5.1312748163538e-16,5.1312748163538e-16,5.1312748163538e-16,8.21012894804987e-05,0.000105147206637355,8.21012894804987e-05,1.28070103773864,1,1.28070103773864,2377.6040701713,"weight0"
1,"R__y_crpdwk__z_crpdwk","ESS_7_DE",3045,93,22074249.9732408,676307.958112421,9460715.43676612,0.071485921189867,4.61608430551917e-05,0.00679417714334795,0.095042170965421,9.5042170965421,0.0133163425055472,18.6279232104724,0.0581695786843198,0.0848022636954142,0.95,3.17937477334265e-16,3.17937477334265e-16,3.17937477334265e-16,5.08705493226114e-05,4.61608430551917e-05,5.08705493226114e-05,0.907417821703641,1,0.907417821703641,3355.67577269216,"weight0"
1,"R__y_pdjobev__z_pdjobev","ESS_7_DE",3045,1083,22074249.9732408,7705844.44306731,8793308.28231783,0.876330522672876,0.000168710362217934,0.0129888553082223,0.014821867973519,1.4821867973519,0.0254576886045175,2.90503274117049,0.850872834068358,0.901788211277393,0.95,5.5851502018778e-16,5.5851502018778e-16,5.5851502018778e-16,8.9363374585786e-05,0.000168710362217934,8.9363374585786e-05,1.88791395803856,1,1.88791395803856,1612.89130102285,"weight0"
1,"R__y_emplrel__z_emplrel","ESS_7_DE",3045,2516,22074249.9732408,18087716.4988896,20906417.9356419,0.865175304280757,6.25631760190639e-05,0.00790968874350084,0.00914229602297349,0.914229602297349,0.0155027050661835,1.79185709410318,0.849672599214573,0.88067800934694,0.95,2.52842821336127e-16,2.52842821336127e-16,2.52842821336127e-16,4.04552911518666e-05,6.25631760190639e-05,4.04552911518666e-05,1.54647696846887,1,1.54647696846887,1968.99149621012,"weight0"
1,"R__y_wrkac6m__z_wrkac6m","ESS_7_DE",3045,122,22074249.9732408,929382.371616932,20933381.3120055,0.0443971452946267,2.24493345292002e-05,0.00473807287081997,0.106720214540312,10.6720214540312,0.00928645218293344,20.91677769214,0.0351106931116932,0.0536835974775601,0.95,9.18437891387675e-17,9.18437891387675e-17,9.18437891387675e-17,1.46951659946874e-05,2.24493345292002e-05,1.46951659946874e-05,1.52766797852546,1,1.52766797852546,1993.23416004249,"weight0"
1,"R__y_uemp3m__z_uemp3m","ESS_7_DE",3045,915,22074249.9732408,6190313.85647467,22022042.133102,0.281096267960083,0.000108611110679812,0.0104216654465499,0.0370750758171925,3.70750758171925,0.0204260889341634,7.26658133257891,0.260670179025919,0.301522356894246,0.95,4.15838716013141e-16,4.15838716013141e-16,4.15838716013141e-16,6.65349177786851e-05,0.000108611110679812,6.65349177786851e-05,1.63239264894089,1,1.63239264894089,1865.36002963234,"weight0"
1,"R__y_uemp12m__z_uemp12m","ESS_7_DE",3045,413,22074249.9732408,2656155.57676613,6181413.05281054,0.429700386315139,0.000298703667156516,0.0172830456562643,0.0402211545688233,4.02211545688233,0.0338741470294394,7.88320143715123,0.3958262392857,0.463574533344578,0.95,1.79654354935094e-15,1.79654354935094e-15,1.79654354935094e-15,0.000287450092401004,0.000298703667156516,0.000287450092401004,1.03914966476968,1,1.03914966476968,2930.28050071585,"weight0"
1,"R__y_uemp5yr__z_uemp5yr","ESS_7_DE",3045,315,22074249.9732408,2177690.4525746,6190313.85647467,0.351789990469849,0.000264586344091483,0.0162661102938436,0.0462381271056593,4.62381271056593,0.0318809903444896,9.06250638396774,0.31990900012536,0.383670980814339,0.95,1.6693339850859e-15,1.6693339850859e-15,1.6693339850859e-15,0.000267096340878816,0.000264586344091483,0.000267096340878816,0.990602653787491,1,0.990602653787491,3073.88637447889,"weight0"
1,"R__y_atncrse__z_atncrse","ESS_7_DE",3045,1145,22074249.9732408,8520236.6935045,22005437.5076197,0.387187788952356,0.000119706473767173,0.01094104536903,0.0282577232061839,2.82577232061839,0.0214440548765175,5.5384119769222,0.365743734075838,0.408631843828873,0.95,4.88625072393517e-16,4.88625072393517e-16,4.88625072393517e-16,7.81808613878063e-05,0.000119706473767173,7.81808613878063e-05,1.53114805391289,1,1.53114805391289,1988.70383057891,"weight0"
1,"R__y_chldhhe__z_chldhhe","ESS_7_DE",3045,1063,22074249.9732408,7123916.94938237,15001883.1072033,0.474868181445951,0.000161964379348111,0.0127265226730679,0.0268001166856794,2.68001166856794,0.0249435260876454,5.25272634854026,0.449924655358305,0.499811707533596,0.95,7.53272858956886e-16,7.53272858956886e-16,7.53272858956886e-16,0.00012052496750694,0.000161964379348111,0.00012052496750694,1.34382429382347,1,1.34382429382347,2265.92123240779,"weight0"
1,"R__y_hhmmb__z_hhmmb","ESS_7_DE",3045,3037,22074249.9732408,57957947.0147952,22013141.3294379,2.63287943085564,0.00122408965587284,0.0349869926668875,0.0132884902578001,1.32884902578001,0.0685732455544665,2.60449623141996,2.56430618530118,2.70145267641011,0.95,3.67802487930396e-15,3.67802487930396e-15,3.67802487930396e-15,0.000588490377420062,0.00122408965587284,0.000588490377420062,2.0800504185629,1,2.0800504185629,1463.90682303931,"weight0"
1,"R__y_yrbrn__z_yrbrn","ESS_7_DE",3045,3032,22074249.9732408,43176430382.7934,21973686.2038723,1964.91521641847,0.165579392776105,0.406914478454754,0.000207090094806458,0.0207090094806458,0.797537722559218,0.0405889127375643,1964.11767869592,1965.71275414103,0.95,7.02911513745043e-13,7.02911513745043e-13,7.02911513745043e-13,0.112467064685818,0.165579392776105,0.112467064685818,1.47224783752166,1,1.47224783752166,2068.26590088654,"weight0"
1,"R__y_eduyrs__z_eduyrs","ESS_7_DE",3045,3035,22074249.9732408,310622986.52508,22000388.6148647,14.1189772582111,0.0104172634302462,0.102064996106629,0.00722892276402472,0.722892276402472,0.200043716451214,1.41684282645102,13.9189335417598,14.3190209746623,0.95,2.37092098298837e-14,2.37092098298837e-14,2.37092098298837e-14,0.00379351480726258,0.0104172634302462,0.00379351480726258,2.74607164055421,1,2.74607164055421,1108.85672282951,"weight0"
1,"R__y_pdjobyr__z_pdjobyr","ESS_7_DE",3045,1072,22074249.9732408,15293647805.6196,7638228.95929215,2002.25050690768,0.212132142854992,0.460578052945418,0.000230030184213436,0.0230030184213436,0.902716395842601,0.0450850876415448,2001.34779051184,2003.15322330352,0.95,1.15993801108851e-12,1.15993801108851e-12,1.15993801108851e-12,0.185592099110143,0.212132142854992,0.185592099110143,1.14300201286639,1,1.14300201286639,2664.03730327984,"weight0"
